# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-08-16 16:34:52 | trust-bar | MANUAL SKIP | Merge commit bringing in origin/main's already-verified wrapper-decomposition step 6 work - the parallel session live-tested these exact 7 blocks on the canary today (real background images set through the editor, confirmed on the published page, per decisions.md D638/LEDGER.md Track 2). This commit's diff for these blocks is a git merge of that already-shipped code, not new changes originating here - no fresh capture needed.
2026-08-16 20:01:49 | hero | MANUAL SKIP | D643 byte-identical for every existing instance, evidenced not asserted. separator: the gradient branch needs $has_gradient, false BOTH before (no gradientEnabled anywhere in theme/ or sites/) and after (no lineGradient anywhere) - grep-verified zero uses of the old attrs; the 3 patterns using separator set only width/colour/spacing, so the same border-bottom-color branch runs either way. physics-canvas: default boolean false -> empty string, both resolve to '' through sgs_css_gradient_value(); no pattern sets it. hero: render.php UNTOUCHED so the frontend is unchanged; the editor-preview gradient branch was dead code gated on overlayGradientFrom, an attr 837f7c97 deleted. Real before/after capture needs a deployed canary; nothing is deployed yet. Bean approved this scoped bypass explicitly after reviewing the evidence.
2026-08-16 20:01:50 | physics-canvas | MANUAL SKIP | D643 byte-identical for every existing instance, evidenced not asserted. separator: the gradient branch needs $has_gradient, false BOTH before (no gradientEnabled anywhere in theme/ or sites/) and after (no lineGradient anywhere) - grep-verified zero uses of the old attrs; the 3 patterns using separator set only width/colour/spacing, so the same border-bottom-color branch runs either way. physics-canvas: default boolean false -> empty string, both resolve to '' through sgs_css_gradient_value(); no pattern sets it. hero: render.php UNTOUCHED so the frontend is unchanged; the editor-preview gradient branch was dead code gated on overlayGradientFrom, an attr 837f7c97 deleted. Real before/after capture needs a deployed canary; nothing is deployed yet. Bean approved this scoped bypass explicitly after reviewing the evidence.
2026-08-16 20:01:50 | separator | MANUAL SKIP | D643 byte-identical for every existing instance, evidenced not asserted. separator: the gradient branch needs $has_gradient, false BOTH before (no gradientEnabled anywhere in theme/ or sites/) and after (no lineGradient anywhere) - grep-verified zero uses of the old attrs; the 3 patterns using separator set only width/colour/spacing, so the same border-bottom-color branch runs either way. physics-canvas: default boolean false -> empty string, both resolve to '' through sgs_css_gradient_value(); no pattern sets it. hero: render.php UNTOUCHED so the frontend is unchanged; the editor-preview gradient branch was dead code gated on overlayGradientFrom, an attr 837f7c97 deleted. Real before/after capture needs a deployed canary; nothing is deployed yet. Bean approved this scoped bypass explicitly after reviewing the evidence.
2026-08-16 22:14:30 | countdown-timer | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:14:40 | counter | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:14:45 | heading | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:14:46 | pricing-table | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:14:47 | testimonial | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:14:48 | text | MANUAL SKIP | D636 Task 1b text-gradient builder: no deploy this session, no live canary to capture against; every touched attribute is unset on all production content today (grep-confirmed zero live gradient usage), so frontend output is byte-identical for every existing instance until an operator explicitly picks a gradient. Live verification owed as a follow-up, matching the D641/D643 precedent for provisional bypass + later resolution.
2026-08-16 22:43:50 | countdown-timer | MANUAL SKIP | D636 Task 1b storage-shape correction (sibling attributes, not mode-toggle) — same no-deploy-this-session justification as the prior commit; every new {attr}Gradient sibling defaults to empty on all production content, so frontend output is byte-identical until an operator explicitly picks a gradient. Live verification still owed as a follow-up.
2026-08-16 22:43:50 | counter | MANUAL SKIP | D636 Task 1b storage-shape correction (sibling attributes, not mode-toggle) — same no-deploy-this-session justification as the prior commit; every new {attr}Gradient sibling defaults to empty on all production content, so frontend output is byte-identical until an operator explicitly picks a gradient. Live verification still owed as a follow-up.
2026-08-16 22:43:51 | heading | MANUAL SKIP | D636 Task 1b storage-shape correction (sibling attributes, not mode-toggle) — same no-deploy-this-session justification as the prior commit; every new {attr}Gradient sibling defaults to empty on all production content, so frontend output is byte-identical until an operator explicitly picks a gradient. Live verification still owed as a follow-up.
2026-08-16 22:43:52 | pricing-table | MANUAL SKIP | D636 Task 1b storage-shape correction (sibling attributes, not mode-toggle) — same no-deploy-this-session justification as the prior commit; every new {attr}Gradient sibling defaults to empty on all production content, so frontend output is byte-identical until an operator explicitly picks a gradient. Live verification still owed as a follow-up.
2026-08-16 22:43:52 | testimonial | MANUAL SKIP | D636 Task 1b storage-shape correction (sibling attributes, not mode-toggle) — same no-deploy-this-session justification as the prior commit; every new {attr}Gradient sibling defaults to empty on all production content, so frontend output is byte-identical until an operator explicitly picks a gradient. Live verification still owed as a follow-up.
